Number,X,Y,Al,Ti,Cr,Fe,Co,Ni,Cu,Zr,Mo,W,Mn,Si,Mg,Resistance,Thickness,Resistivity,Ex_resistivity,ravg,delta,dHmix,Amorphous,ENavg,dEN,N,Compo
626,-25,-5,48.075,0,0,0,0,0,0,41.05,0,0,0,0,10.875,1.152,458.5625,239.303592,220.270142,0.30924825,0.507281886,-34.0800735,1,1.462435,0.142110066,3,Mg/Al/Zr
627,-25,15,48.59,0,0,0,0,0,0,45.51333,0,0,0,0,5.896667,1.04,477.5,224.9598,204.2521894,0.237561967,0.359611074,-38.50738216,1,1.464872627,0.141164832,3,Mg/Al/Zr
628,-25,25,48.96455,0,0,0,0,0,0,47.57182,0,0,0,0,3.463636,1.171,479.0909,254.1399961,232.6626457,0.202503831,0.250668283,-40.73648134,1,1.466408093,0.14069441,3,Mg/Al/Zr
629,-15,-15,50.605,0,0,0,0,0,0,34.95,0,0,0,0,14.445,1.039,461.0625,217.0069037,200.3177857,0.36010415,0.578201169,-30.50129238,1,1.468805,0.143056884,3,Mg/Al/Zr
630,-15,5,51.42,0,0,0,0,0,0,38.78667,0,0,0,0,9.793333,1.003,509.3125,231.4107182,213.2889728,0.293058333,0.482262601,-34.59284274,1,1.472017373,0.142068754,3,Mg/Al/Zr
631,-15,25,52.16909,0,0,0,0,0,0,42.90364,0,0,0,0,4.927273,0.966,524.4545,229.5002403,209.8390197,0.222942064,0.321035759,-39.09137788,1,1.475088037,0.140960098,3,Mg/Al/Zr
632,-5,-25,51.85333,0,0,0,0,0,0,30.05167,0,0,0,0,18.095,0.994,459.425,206.8708079,192.050571,0.412353967,0.632292561,-26.87125812,1,1.471570324,0.143816668,3,Mg/Al/Zr
633,-5,-5,53.91875,0,0,0,0,0,0,32.8475,0,0,0,0,13.23375,0.857,507.125,196.8765746,181.0379686,0.342056763,0.557767622,-30.69886043,1,1.47832575,0.142564746,3,Mg/Al/Zr
634,-5,15,54.92182,0,0,0,0,0,0,36.30273,0,0,0,0,8.775455,0.846,555.2727,212.801599,195.677479,0.277755905,0.456179375,-34.71208728,1,1.482026072,0.141357362,3,Mg/Al/Zr
635,-5,35,55.82007,0,0,0,0,0,0,40.03756,0,0,0,0,4.142363,0.885,584.3636,234.2742891,215.7573947,0.210961355,0.286206041,-39.12117081,1,1.48546763,0.140033173,3,Mg/Al/Zr
636,5,-15,56.02375,0,0,0,0,0,0,28.0175,0,0,0,0,15.95875,0.811,498.5833,183.1710285,169.1904425,0.380842313,0.603887269,-27.26791626,0,1.48367475,0.142725352,3,Mg/Al/Zr
637,5,5,57.625,0,0,0,0,0,0,31.28,0,0,0,0,11.095,0.741,552.625,185.5012916,170.3182786,0.31059735,0.515231975,-31.40273166,1,1.489131,0.141066314,3,Mg/Al/Zr
638,5,25,58.56167,0,0,0,0,0,0,34.09333,0,0,0,0,7.345,0.746,602.125,203.4809183,187.2532966,0.256494383,0.413916322,-34.88260835,1,1.492503676,0.139765105,3,Mg/Al/Zr
639,15,-25,55.24,0,0,0,0,0,0,23.935,0,0,0,0,20.825,0.764,500.25,173.132523,160.6778105,0.4509679,0.665269781,-22.99420854,0,1.480507,0.144010774,3,Mg/Al/Zr
640,15,-5,59.73,0,0,0,0,0,0,26.45,0,0,0,0,13.82,0.716,542.625,175.9993335,162.6743405,0.3493829,0.570181007,-27.58859088,0,1.49448,0.140818783,3,Mg/Al/Zr
641,15,15,61.24833,0,0,0,0,0,0,29.59667,0,0,0,0,9.155,0.649,598.125,175.8469556,161.3617723,0.282011717,0.468568132,-31.70262509,1,1.499664324,0.138814005,3,Mg/Al/Zr
642,15,35,62.23954,0,0,0,0,0,0,32.08893,0,0,0,0,5.671538,0.688,647.5399,201.8148754,186.4071075,0.231731217,0.354604444,-34.99633479,1,1.503136511,0.137267161,3,Mg/Al/Zr
643,25,-25,56.73121,0,0,0,0,0,0,21.39564,0,0,0,0,21.87316,0.693,523.9671,164.4884677,153.0172945,0.465757127,0.676533487,-21.23242566,0,1.484472889,0.143885132,3,Mg/Al/Zr
644,25,-15,59.445,0,0,0,0,0,0,22.585,0,0,0,0,17.97,0.649,546.5281,160.6776218,148.8051613,0.40911405,0.632883589,-23.50968516,0,1.492852,0.141971779,3,Mg/Al/Zr
645,25,5,63.935,0,0,0,0,0,0,25.1,0,0,0,0,10.965,0.604,591.125,161.7388935,148.9961525,0.30752905,0.514240074,-28.14423182,1,1.506825,0.137483888,3,Mg/Al/Zr
646,25,25,65.0092,0,0,0,0,0,0,27.78075,0,0,0,0,7.210052,0.582,642.845,169.4835129,155.748552,0.253328803,0.411337582,-31.67993046,1,1.510583776,0.135593374,3,Mg/Al/Zr
647,35,-5,64.96766,0,0,0,0,0,0,20.75226,0,0,0,0,14.28008,0.603,590.0098,161.166487,150.081247,0.355003695,0.579759868,-23.75974285,1,1.509053432,0.137592275,3,Mg/Al/Zr
648,-35,-15,44.62458,27.93208,0,27.44333,0,0,0,0,0,0,0,0,0,1.067,622.0603,300.6734681,285.1221391,0.144768773,0.11361159,-25.55847036,0,1.673168373,0.096541389,3,Al/Ti/Fe
649,-25,-25,42.91143,23.91,0,33.17857,0,0,0,0,0,0,0,0,0,1.005,618.1562,281.4248824,267.0570689,0.142673572,0.114978813,-23.97104032,0,1.685383854,0.10197849,3,Al/Ti/Fe
650,-25,-5,39.47375,30.71625,0,29.81,0,0,0,0,0,0,0,0,0,1.028,604.2857,281.4061819,264.5945615,0.145015163,0.118546084,-25.95379143,0,1.678653625,0.098718975,3,Al/Ti/Fe
651,-25,15,33.69,39.99045,0,26.31955,0,0,0,0,0,0,0,0,0,1.022,601.0417,278.2618717,258.0437889,0.147996898,0.120868221,-27.22605235,1,1.671902055,0.094587463,3,Al/Ti/Fe
652,-25,25,31.68251,45.2692,0,23.04829,0,0,0,0,0,0,0,0,0,1.018,598.3182,275.9168312,253.84924,0.149938125,0.118932616,-27.51887238,1,1.665233158,0.090277017,3,Al/Ti/Fe
653,-15,-15,38.42,26.25,0,35.33,0,0,0,0,0,0,0,0,0,1.032,597.1429,279.1619172,263.7235742,0.1428498,0.119536395,-24.38117084,0,1.690351,0.103294176,3,Al/Ti/Fe
654,-15,5,34.53,33.65682,0,31.81318,0,0,0,0,0,0,0,0,0,1.039,586.4583,276.0265687,257.9184127,0.145369701,0.122975741,-26.06044721,1,1.683354678,0.10025132,3,Al/Ti/Fe
655,-15,25,30.61,44.33864,0,25.05136,0,0,0,0,0,0,0,0,0,1.038,576.5909,271.1211135,249.280284,0.149324902,0.121200644,-27.2135406,1,1.669546856,0.092862096,3,Al/Ti/Fe
656,-5,-25,36.73,21.92,0,41.35,0,0,0,0,0,0,0,0,0,0.764,574.3533,198.7790823,184.6256023,0.1406235,0.119125807,-22.507581,0,1.703162,0.106565293,3,Al/Ti/Fe
657,-5,-5,34.105,28.325,0,37.57,0,0,0,0,0,0,0,0,0,1.036,570.5625,267.7695458,251.3587863,0.14294295,0.123700208,-24.46647654,0,1.6954865,0.104423481,3,Al/Ti/Fe
658,-5,15,31.45,38.005,0,30.545,0,0,0,0,0,0,0,0,0,1.044,564.9545,267.1850616,247.4541621,0.1466977,0.124603903,-26.46377063,1,1.6809995,0.09889821,3,Al/Ti/Fe
659,-5,35,27.69298,48.49631,0,23.81071,0,0,0,0,0,0,0,0,0,1.076,544.7727,265.5374676,242.1469442,0.150600043,0.120860471,-26.86957668,1,1.667233193,0.091089196,3,Al/Ti/Fe
660,5,-15,32.415,23.995,0,43.59,0,0,0,0,0,0,0,0,0,0.828,538,201.795192,186.6692955,0.14071665,0.123520952,-22.66304838,0,1.7082975,0.10704745,3,Al/Ti/Fe
661,5,5,31.28333,32.41833,0,36.29833,0,0,0,0,0,0,0,0,0,1.034,539.375,252.6443288,234.7113524,0.144207886,0.12638802,-25.16795582,1,1.693097998,0.103419076,3,Al/Ti/Fe
662,5,25,27.86667,42.72667,0,29.40667,0,0,0,0,0,0,0,0,0,1.112,527.625,265.783707,244.2740579,0.148094415,0.125828924,-26.4373042,1,1.678967502,0.097565677,3,Al/Ti/Fe
663,15,-25,29.23,20.855,0,49.915,0,0,0,0,0,0,0,0,0,0.669,508.436,154.0850889,139.7545624,0.1387299,0.123238576,-20.81341359,0,1.7218985,0.107974259,3,Al/Ti/Fe
664,15,-5,30.355,27.46,0,42.185,0,0,0,0,0,0,0,0,0,1.048,510.875,242.534841,226.143255,0.14184985,0.126618328,-23.51401325,0,1.705553,0.106370222,3,Al/Ti/Fe
665,15,15,27.7,37.14,0,35.16,0,0,0,0,0,0,0,0,0,1.115,501.2917,253.1999312,233.4882052,0.1456046,0.128902668,-25.51036512,1,1.691066,0.102385954,3,Al/Ti/Fe
666,15,35,25.01619,46.96352,0,28.02029,0,0,0,0,0,0,0,0,0,1.209,489.8275,268.2672557,245.1868984,0.149417025,0.125832494,-26.13074188,1,1.67634099,0.095956537,3,Al/Ti/Fe
667,25,-25,25.86,20.56,0,53.58,0,0,0,0,0,0,0,0,0,0.922,474.0422,197.9913095,183.5217815,0.1379598,0.12481724,-19.96763856,0,1.729932,0.107562054,3,Al/Ti/Fe
668,25,-15,27.17,23.2675,0,49.5625,0,0,0,0,0,0,0,0,0,0.846,471.7124,180.7781168,165.5228055,0.1394,0.126585607,-21.35296264,0,1.72136425,0.107747489,3,Al/Ti/Fe
669,25,5,27.53333,31.55333,0,40.91333,0,0,0,0,0,0,0,0,0,1.084,473.875,232.6972665,214.7834636,0.143114786,0.129764894,-24.16020418,0,1.703164498,0.105612265,3,Al/Ti/Fe
670,25,25,25.52049,40.99695,0,33.48256,0,0,0,0,0,0,0,0,0,1.251,463.3858,262.602123,241.489437,0.146887551,0.129527878,-25.64915222,1,1.687761327,0.100993723,3,Al/Ti/Fe
671,35,-5,25.81915,26.54211,0,47.63874,0,0,0,0,0,0,0,0,0,1.053,439,209.406951,192.9969744,0.140584167,0.129613669,-22.23364264,0,1.717459439,0.107406523,3,Al/Ti/Fe
672,-35,-15,60.60167,0,23.809,0,0,0,0,0,0,0,0,0,15.58933,1.392,443.7339,279.8079477,274.5415069,0.365850918,0.614327832,-2.964055153,0,1.57513651,0.115802241,3,Mg/Al/Cr
673,-25,-25,55.41714,0,28.39114,0,0,0,0,0,0,0,0,0,16.19171,1.501,435.0862,295.8381669,290.1099042,0.373802795,0.624516761,-2.598131116,0,1.575620279,0.11874495,3,Mg/Al/Cr
674,-25,-5,58.58083,0,23.4315,0,0,0,0,0,0,0,0,0,17.98767,1.226,462.9286,257.10036,251.8293718,0.400862682,0.646771682,-2.287343323,0,1.56775274,0.122433082,3,Mg/Al/Cr
675,-25,15,61.74273,0,19.46945,0,0,0,0,0,0,0,0,0,18.78782,1.027,492.8333,229.281329,224.3866801,0.413234036,0.655225001,-2.224827204,1,1.563371265,0.123375586,3,Mg/Al/Cr
676,-25,25,63.64345,0,17.05015,0,0,0,0,0,0,0,0,0,19.30639,0.948,506.5909,217.5524225,212.8870518,0.421225061,0.660481914,-2.163403973,1,1.560605744,0.123944455,3,Mg/Al/Cr
677,-15,-15,53.42429,0,27.75829,0,0,0,0,0,0,0,0,0,18.81743,1.331,453.2143,273.2623897,267.5507746,0.412173477,0.658051155,-1.721653091,0,1.567427016,0.125766338,3,Mg/Al/Cr
678,-15,5,56.56,0,23.054,0,0,0,0,0,0,0,0,0,20.386,1.112,482.1667,242.8847248,237.6091894,0.4358743,0.674013324,-1.626365786,1,1.560369,0.128298534,3,Mg/Al/Cr
679,-15,25,60.35636,0,18.20673,0,0,0,0,0,0,0,0,0,21.43691,0.966,505.9545,221.4046773,216.5883122,0.452058567,0.683290046,-1.683808976,1,1.554792635,0.129230546,3,Mg/Al/Cr
680,-5,-25,47.32033,0,33.73633,0,0,0,0,0,0,0,0,0,18.94333,1.384,435.1112,272.7938371,266.4911949,0.412931764,0.661294642,-0.967627827,0,1.570038014,0.127653663,3,Mg/Al/Cr
681,-5,-5,51.0245,0,27.6995,0,0,0,0,0,0,0,0,0,21.276,1.2,470.375,255.69585,249.9472469,0.44800541,0.684407041,-0.864278565,0,1.56002175,0.13169306,3,Mg/Al/Cr
682,-5,15,55.17364,0,21.79127,0,0,0,0,0,0,0,0,0,23.03509,1.029,497.7727,232.0302731,226.8330224,0.474698833,0.699205436,-1.007105445,1,1.551790365,0.133746032,3,Mg/Al/Cr
683,-5,35,59.25293,0,16.76608,0,0,0,0,0,0,0,0,0,23.98099,0.95,512.8636,220.7108503,215.9921222,0.48938513,0.705995271,-1.250667506,1,1.54644007,0.134023051,3,Mg/Al/Cr
684,5,-15,44.9245,0,33.6595,0,0,0,0,0,0,0,0,0,21.416,1.273,454.5,262.0960605,255.7579614,0.44897241,0.687476471,0.101950475,1,1.56258175,0.133668983,3,Mg/Al/Cr
685,5,5,48.611,0,26.3905,0,0,0,0,0,0,0,0,0,24.9985,1.106,480.25,240.6138945,234.9294564,0.502477855,0.716841735,0.229703928,1,1.54819975,0.139065242,3,Mg/Al/Cr
686,5,25,53.12025,0,20.9765,0,0,0,0,0,0,0,0,0,25.90325,0.986,498.75,222.7706775,217.6037757,0.516634583,0.722362934,-0.341645962,1,1.5427785,0.138991393,3,Mg/Al/Cr
687,15,-25,38.353,0,40.497,0,0,0,0,0,0,0,0,0,21.15,1.301,432.5,254.8951725,247.888208,0.44386604,0.686813557,1.360852356,1,1.5667985,0.134837144,3,Mg/Al/Cr
688,15,-5,42.511,0,32.3505,0,0,0,0,0,0,0,0,0,25.1385,1.177,465.25,248.0624603,241.7885261,0.503444855,0.719515001,1.451194584,1,1.55075975,0.141152419,3,Mg/Al/Cr
689,15,15,46.45525,0,25.5565,0,0,0,0,0,0,0,0,0,27.98825,1.031,474.75,221.7286643,216.0743535,0.546188633,0.738268369,1.07760912,1,1.5388135,0.144086154,3,Mg/Al/Cr
690,15,35,51.23869,0,19.65535,0,0,0,0,0,0,0,0,0,29.10596,0.969,498.414,218.7823142,213.6898185,0.563535874,0.74405154,0.270504625,1,1.532509795,0.143812433,3,Mg/Al/Cr
691,25,-25,34.31685,0,43.77808,0,0,0,0,0,0,0,0,0,21.90507,1.315,418.6719,249.4007575,242.0574684,0.454276816,0.695018231,2.595360686,1,1.56617383,0.137434646,3,Mg/Al/Cr
692,25,-15,36.71647,0,39.59994,0,0,0,0,0,0,0,0,0,23.68359,1.237,427.9479,239.8053132,232.8426246,0.480941917,0.709686389,2.491997639,1,1.5587492,0.14028038,3,Mg/Al/Cr
693,25,5,40.668,0,31.422,0,0,0,0,0,0,0,0,0,27.91,1.106,455.25,228.0884445,221.8577435,0.54399274,0.739219253,2.399570304,1,1.541981,0.145869687,3,Mg/Al/Cr
694,25,25,43.96943,0,23.85918,0,0,0,0,0,0,0,0,0,32.17138,1.004,473.218,215.225225,209.665314,0.60744234,0.762953222,2.040850392,1,1.525415289,0.149653515,3,Mg/Al/Cr
695,35,-5,35.58508,0,38.60111,0,0,0,0,0,0,0,0,0,25.8138,1.193,427.6015,231.088251,224.1868819,0.512158852,0.726294893,3.33647354,1,1.551858994,0.144281286,3,Mg/Al/Cr
696,-35,-15,51.36866,0,0,35.63913,0,0,0,0,0,0,0,0,12.99221,1.351,479.1007,293.2110657,287.8545178,0.325525065,0.575918697,-5.255321441,0,1.649429456,0.165492133,3,Mg/Al/Fe
697,-25,-25,47.65472,0,0,39.06874,0,0,0,0,0,0,0,0,13.27654,1.336,418.3872,253.2112805,247.6110844,0.329016127,0.582285036,-4.963491882,0,1.656121608,0.169502075,3,Mg/Al/Fe
698,-25,-5,51.6835,0,0,32.41075,0,0,0,0,0,0,0,0,15.90575,1.356,467.5625,287.2086818,282.0261335,0.368588735,0.622298679,-4.316371789,0,1.6335864,0.171597377,3,Mg/Al/Fe
699,-25,15,55.384,0,0,26.92873,0,0,0,0,0,0,0,0,17.68727,1.398,483.1667,305.9865721,301.154574,0.395587065,0.644558441,-3.91659568,1,1.616181396,0.170040697,3,Mg/Al/Fe
700,-25,25,56.89888,0,0,23.95532,0,0,0,0,0,0,0,0,19.14581,1.437,486.2273,316.5150094,311.8645818,0.417402955,0.661120637,-3.566599142,1,1.605264435,0.169714987,3,Mg/Al/Fe
701,-15,-15,47.9835,0,0,35.79575,0,0,0,0,0,0,0,0,16.22075,1.333,419.0625,253.0504716,247.6268463,0.372535135,0.627915298,-3.99956215,0,1.6400884,0.176120715,3,Mg/Al/Fe
702,-15,5,51.944,0,0,29.546,0,0,0,0,0,0,0,0,18.51,1.335,459.3125,277.7715309,272.7430553,0.40707696,0.655485035,-3.584376906,1,1.6194712,0.175697354,3,Mg/Al/Fe
703,-15,25,54.944,0,0,23.58236,0,0,0,0,0,0,0,0,21.47364,1.368,481.1364,298.1621516,293.497178,0.451390286,0.68556463,-2.998924983,1,1.597460272,0.174879654,3,Mg/Al/Fe
704,-5,-25,44.56067,0,0,38.68667,0,0,0,0,0,0,0,0,16.75267,1.369,380.5854,236.0226999,230.388611,0.379735949,0.636194745,-3.51602936,0,1.644852825,0.180518817,3,Mg/Al/Fe
705,-5,-5,48.4155,0,0,32.3335,0,0,0,0,0,0,0,0,19.251,1.313,422.0625,251.0381323,245.8027533,0.417343705,0.664944151,-3.151928836,0,1.6233807,0.181097407,3,Mg/Al/Fe
706,-5,15,51.504,0,0,26.19964,0,0,0,0,0,0,0,0,22.29636,1.301,452.6818,266.7893769,261.9279253,0.462880034,0.694160277,-2.65005336,1,1.600750128,0.18072573,3,Mg/Al/Fe
707,-5,35,54.66121,0,0,20.27667,0,0,0,0,0,0,0,0,25.06212,1.375,499.4091,311.0694432,306.572106,0.504302521,0.71603053,-2.313799214,1,1.579422314,0.177298679,3,Mg/Al/Fe
708,5,-15,44.9755,0,0,35.2635,0,0,0,0,0,0,0,0,19.761,1.353,400.0833,245.2146553,239.7664743,0.424217705,0.671501103,-2.67211771,0,1.6282967,0.185789302,3,Mg/Al/Fe
709,5,5,47.452,0,0,28.718,0,0,0,0,0,0,0,0,23.83,1.283,428.5625,249.0800964,244.0166816,0.48474668,0.708412151,-1.973302118,1,1.6016896,0.18782292,3,Mg/Al/Fe
710,5,25,50.758,0,0,22.796,0,0,0,0,0,0,0,0,26.446,1.322,468.125,280.3441463,275.6473843,0.52398698,0.727175896,-1.824412358,1,1.5808132,0.184344229,3,Mg/Al/Fe
711,15,-25,41.616,0,0,36.726,0,0,0,0,0,0,0,0,21.658,1.423,353.75,228.0339713,222.4509925,0.45157912,0.691286489,-1.719003715,0,1.6258232,0.192398572,3,Mg/Al/Fe
712,15,-5,44.012,0,0,31.648,0,0,0,0,0,0,0,0,24.34,1.297,410.0625,240.9285313,235.6523145,0.49162068,0.71346514,-1.439476774,0,1.6066056,0.192904407,3,Mg/Al/Fe
713,15,15,46.638,0,0,25.286,0,0,0,0,0,0,0,0,28.076,1.31,434.3125,257.7340669,252.8356389,0.54726298,0.739146618,-1.12490195,1,1.5814012,0.191543553,3,Mg/Al/Fe
714,15,35,49.98377,0,0,19.5117,0,0,0,0,0,0,0,0,30.50453,1.301,483.9255,285.2029452,280.6641521,0.583743779,0.752801566,-1.225560046,1,1.56141215,0.185841224,3,Mg/Al/Fe
715,25,-25,40.07352,0,0,34.95055,0,0,0,0,0,0,0,0,24.97593,1.493,315.505,213.3851811,207.8680417,0.500258696,0.719469901,-0.678259698,0,1.61196342,0.198470522,3,Mg/Al/Fe
716,25,-15,41.26555,0,0,32.06982,0,0,0,0,0,0,0,0,26.66463,1.399,330.72,209.5928078,204.2467838,0.525410393,0.731273173,-0.546195877,0,1.600559714,0.198572004,3,Mg/Al/Fe
717,25,5,43.4635,0,0,26.9335,0,0,0,0,0,0,0,0,29.603,1.34,389.375,236.3584125,231.3187487,0.569198345,0.749295096,-0.439417089,1,1.5804447,0.196989843,3,Mg/Al/Fe
718,25,25,45.37245,0,0,22.15899,0,0,0,0,0,0,0,0,32.46856,1.274,448.6262,258.9120498,254.1548311,0.611856711,0.764445791,-0.422148648,1,1.561344098,0.193853703,3,Mg/Al/Fe
719,35,-5,41.17454,0,0,27.45137,0,0,0,0,0,0,0,0,31.37409,1.447,306.1425,200.6736535,195.5671289,0.594904731,0.759780231,0.194324501,0,1.576270744,0.200961393,3,Mg/Al/Fe
720,-35,-15,0,46.77957,33.11565,0,0,0,0,0,0,0,0,0,20.10477,1.125,415.9538,211.9804553,187.3109803,0.44166056,0.656961272,8.073083799,1,1.570921311,0.132067529,3,Mg/Ti/Cr
721,-25,-25,0,40.61586,39.34938,0,0,0,0,0,0,0,0,0,20.03475,1.207,407.0708,222.5745084,199.7176492,0.43797737,0.660280906,8.301086015,0,1.573631865,0.133165295,3,Mg/Ti/Cr
722,-25,-5,0,43.848,31.24,0,0,0,0,0,0,0,0,0,24.912,1.014,449.25,206.3593935,182.9445967,0.51130664,0.702568812,10.626721,1,1.5552688,0.142303,3,Mg/Ti/Cr
723,-25,15,0,49.71818,24.83836,0,0,0,0,0,0,0,0,0,25.44345,0.891,496,200.197008,175.0936099,0.521669692,0.703153175,10.7051887,0,1.551060487,0.141760131,3,Mg/Ti/Cr
724,-25,25,0,52.5972,21.4275,0,0,0,0,0,0,0,0,0,25.9753,0.864,518.8889,203.0889643,177.1793872,0.530752471,0.705461652,10.93140842,0,1.54804757,0.141873011,3,Mg/Ti/Cr
725,-15,-15,0,37.658,37.47,0,0,0,0,0,0,0,0,0,24.872,1.029,438.25,204.2845403,182.6925495,0.50805494,0.706003136,10.9902607,1,1.5578848,0.143677465,3,Mg/Ti/Cr
726,-15,5,0,41.67,29.872,0,0,0,0,0,0,0,0,0,28.458,0.92,483.25,201.39927,178.9145638,0.5626736,0.729041006,12.26499644,0,1.543729,0.148353714,3,Mg/Ti/Cr
727,-15,25,0,47.45909,23.05018,0,0,0,0,0,0,0,0,0,29.49073,0.811,525.4444,193.03934,168.9306067,0.580395676,0.732281664,12.42018665,0,1.537798809,0.148163284,3,Mg/Ti/Cr
728,-5,-25,0,32.39233,44.74467,0,0,0,0,0,0,0,0,0,22.863,0.995,421.5151,189.9916086,169.7900605,0.476157952,0.692692758,10.5022488,1,1.567022568,0.140998757,3,Mg/Ti/Cr
729,-5,-5,0,35.06675,36.006,0,0,0,0,0,0,0,0,0,28.92725,0.964,469.4375,204.9996008,184.5009095,0.56675564,0.735755069,12.95566801,0,1.544727925,0.150696045,3,Mg/Ti/Cr
730,-5,15,0,39.41091,28.08382,0,0,0,0,0,0,0,0,0,32.50527,0.821,514.6667,191.4112364,169.9211953,0.621399424,0.753818816,13.86330626,0,1.530467191,0.153853117,3,Mg/Ti/Cr
731,-5,35,0,44.70919,21.08744,0,0,0,0,0,0,0,0,0,34.20337,0.754,555.5768,189.763923,166.8486052,0.648724659,0.759652099,14.0711757,0,1.522404529,0.153889446,3,Mg/Ti/Cr
732,5,-15,0,29.85175,43.316,0,0,0,0,0,0,0,0,0,26.83225,1.006,451.0833,205.5667793,186.4366085,0.53361194,0.725029397,12.66352115,0,1.554146425,0.148802402,3,Mg/Ti/Cr
733,5,5,0,34.021,34.12733,0,0,0,0,0,0,0,0,0,31.85167,0.869,499.0625,196.4594466,176.506422,0.609441163,0.753232072,14.1195953,0,1.534910755,0.154645765,3,Mg/Ti/Cr
734,5,25,0,38.411,26.774,0,0,0,0,0,0,0,0,0,34.815,0.743,539.5386,181.5973624,160.5896139,0.65503798,0.765830355,14.62753363,0,1.5227831,0.156315301,3,Mg/Ti/Cr
735,15,-25,0,25.267,50.482,0,0,0,0,0,0,0,0,0,24.251,1.028,433.75,201.990435,184.0034261,0.49356706,0.7086615,12.10281399,0,1.5650147,0.14522238,3,Mg/Ti/Cr
736,15,-5,0,28.792,40.952,0,0,0,0,0,0,0,0,0,30.256,0.914,480.5625,198.9730586,180.4331802,0.58365656,0.747215056,14.16860449,0,1.5425872,0.154073055,3,Mg/Ti/Cr
737,15,15,0,33.161,32.87067,0,0,0,0,0,0,0,0,0,33.96833,0.78,526.8125,186.1439288,166.6162653,0.640292098,0.764490189,14.87603721,0,1.527846445,0.157089841,3,Mg/Ti/Cr
738,15,35,0,36.71784,25.03864,0,0,0,0,0,0,0,0,0,38.24351,0.693,569.9802,178.9333142,158.7031013,0.704880431,0.781658009,15.60540934,0,1.511460413,0.159285352,3,Mg/Ti/Cr
739,25,-25,0,22.19339,52.87638,0,0,0,0,0,0,0,0,0,24.93024,0.999,439.4042,198.8510525,181.8258437,0.50226421,0.71581278,12.91013681,0,1.56386697,0.147149746,3,Mg/Ti/Cr
740,25,-15,0,24.15291,48.0401,0,0,0,0,0,0,0,0,0,27.807,0.96,462.2549,201.0254109,183.6554489,0.545539014,0.734866139,13.87367499,0,1.553014502,0.151670994,3,Mg/Ti/Cr
741,25,5,0,27.911,38.96733,0,0,0,0,0,0,0,0,0,33.12167,0.843,508.2488,194.0895435,176.0419659,0.625546363,0.7630684,15.26157438,0,1.532909755,0.157698102,3,Mg/Ti/Cr
742,25,25,0,31.78975,30.93326,0,0,0,0,0,0,0,0,0,37.27699,0.73,554.32,183.3080808,164.4532684,0.688505195,0.780090799,15.90050666,0,1.516814635,0.160221409,3,Mg/Ti/Cr
743,35,-5,0,22.78036,45.45127,0,0,0,0,0,0,0,0,0,31.76837,0.911,490.5362,202.4359506,185.7921592,0.603379012,0.758846381,15.59410029,0,1.539698561,0.157506517,3,Mg/Ti/Cr
744,-35,-15,19.48126,52.01023,0,0,0,0,0,0,0,0,0,0,28.50851,1.37,420.8,261.152688,237.5406144,0.571371548,0.718675557,-3.113504479,1,1.529675493,0.138771909,3,Mg/Al/Ti
745,-25,-25,23.50601,46.1273,0,0,0,0,0,0,0,0,0,0,30.3667,1.253,439.9545,249.7221338,228.3926604,0.596974658,0.73268073,-4.617568426,1,1.523512791,0.141053511,3,Mg/Al/Ti
746,-25,-5,28.18134,45.82577,0,0,0,0,0,0,0,0,0,0,25.99289,1.284,426.4667,248.055209,226.9204922,0.53317285,0.702293584,-8.459867966,1,1.536603907,0.13435937,3,Mg/Al/Ti
747,-25,15,36.60875,42.45,0,0,0,0,0,0,0,0,0,0,20.94125,1.327,393.6667,236.645257,216.9268043,0.458726513,0.657823638,-13.57248484,1,1.55142125,0.124330628,3,Mg/Al/Ti
748,-25,25,41.81909,39.92182,0,0,0,0,0,0,0,0,0,0,18.25909,1.237,377.5455,211.5617739,192.8848296,0.419015396,0.628091568,-15.97960196,1,1.559214912,0.117872718,3,Mg/Al/Ti
749,-15,-15,31.02314,40.93839,0,0,0,0,0,0,0,0,0,0,28.03847,1.18,447.5833,239.2511772,220.0040513,0.561755105,0.718983179,-8.590083109,1,1.529978429,0.137375797,3,Mg/Al/Ti
750,-15,5,40.0875,37.11,0,0,0,0,0,0,0,0,0,0,22.8025,1.179,432.1333,230.7967778,213.1472293,0.484509925,0.678099627,-13.16735672,1,1.5453035,0.127959849,3,Mg/Al/Ti
751,-15,25,50.50818,32.05364,0,0,0,0,0,0,0,0,0,0,17.43818,1.113,400.7273,202.0422967,186.475765,0.405087693,0.620529694,-16.55494309,1,1.560890824,0.11538936,3,Mg/Al/Ti
752,-5,-25,33.64806,36.23353,0,0,0,0,0,0,0,0,0,0,30.11841,1.091,452.75,223.7594633,206.3275089,0.590883616,0.734213534,-8.456700352,1,1.523268123,0.140072781,3,Mg/Al/Ti
753,-5,-5,43.56625,31.77,0,0,0,0,0,0,0,0,0,0,24.66375,1.061,447.875,215.2635049,199.6828606,0.510293338,0.696326005,-12.45397187,1,1.53918575,0.13120399,3,Mg/Al/Ti
754,-5,15,56.87364,24.47273,0,0,0,0,0,0,0,0,0,0,18.65364,1.044,438.6364,207.4451899,194.8405971,0.420901732,0.638716276,-14.62932399,1,1.556486514,0.118106048,3,Mg/Al/Ti
